a,alfa_fisher,b,consanguinidad,departamento_id,departamento_nombre,ins,n,provincia_nombre,s,departamento_id_detalle
0.015479822234014328,103,0.09684531706022817,0.0012230865186213854,18161,SAN ROQUE,0.006168101390559522,11798,Corrientes,802,018161
0.028089917201888102,161,0.11190531610307204,0.0014657717609745575,18063,GENERAL PAZ,0.005846048139382397,9305,Corrientes,1424,018063
0.017942229354400693,172,0.10864114924083443,0.001741839258682672,18126,SALADAS,0.006318799863944588,11500,Corrientes,802,018126
0.07804947890316706,225,0.10002159263381563,0.0009712188857738341,18147,SAN MARTIN,0.008316656642302104,6572,Corrientes,1335,018147
0.041955780464610785,72,0.14266391794593125,0.004115411979601996,18028,CONCEPCION,0.015559135193370793,8352,Corrientes,1300,018028
0.037135416400969255,105,0.2677672745823237,0.0018213231072722773,18098,MBURUCUYA,0.00853747089622287,11387,Corrientes,298,018098
0.04924886966457194,153,0.08595426426181342,0.0009619789750105853,18084,ITUZAINGO,0.003103157983905114,32617,Corrientes,4811,018084
0.030389690721649484,158,0.1941016082474227,0.0024585519679739256,18175,SAUCE,0.011160516294328127,4650,Corrientes,478,018175
0.0715697299077734,170,0.2355776679841897,0.0025223799460818,18133,SAN COSME,0.01158214201323251,15684,Corrientes,2439,018133
0.06839103362391034,171,0.13167496886674968,0.0011422269763216699,18056,GENERAL ALVEAR,0.009983909867107931,5377,Corrientes,1291,018056
0.019224305555555554,77,0.10645290178571429,0.001368955531928845,18154,SAN MIGUEL,0.0064901181667690235,12042,Corrientes,502,018154
0.07184155062100112,79,0.23022916823485134,0.0014444048422237422,18077,ITATI,0.00752841311704496,9723,Corrientes,561,018077
0.04092878048780488,103,0.24948,0.002435460987507436,18014,BERON DE ASTRADA,0.018033603236168944,1253,Corrientes,184,018014
0.01948135656735994,305,0.09697327232264662,0.0016267355851053112,22140,SAN FERNANDO,0.0025579827678829893,171635,Chaco,11260,022140
0.08392148309705562,104,0.2418446237731734,0.0011993472836486147,22126,1° DE MAYO,0.010899151065122743,6342,Chaco,869,022126
0.031215110819958508,217,0.18193855224369473,0.002191988413595143,22077,LIBERTAD,0.004733255521775703,7251,Chaco,1231,022077
0.06375973908316723,98,0.22923011415111436,0.0028376288573486496,22056,GRAL. DONOVAN,0.006673167280167172,7391,Chaco,1536,022056
0.044785920283960653,96,0.23301811728166827,0.002490992241881457,22154,SGTO. CABRAL,0.009867873772740204,16045,Chaco,739,022154
0.03319293408013787,171,0.11773093494183541,0.0013124834951135514,22119,PCIA. DE LA PLAZA,0.01053046776514231,11416,Chaco,556,022119
0.02995367360208062,258,0.17018019691621772,0.0008514096930639662,22014,BERMEJO,0.00368522256286769,16364,Chaco,1360,022014
0.031209125173576668,197,0.24399047807974605,0.0009537018664762866,22084,LIB.GRAL. SAN MARTIN,0.009753510127881738,37974,Chaco,3683,022084
0.03695388850653819,168,0.22474480385409504,0.0028961726906241887,22161,TAPENAGA,0.012890046414163641,1994,Chaco,614,022161
0.0303300807479813,136,0.201180790480238,0.0017243864105267318,22147,SAN LORENZO,0.0033170348767630146,17212,Chaco,741,022147
0.04775679504407043,212,0.047926685949848544,0.0010555381897184154,22098,MAYOR L.J. FONTANA,0.001969787615886013,56025,Chaco,5220,022098
0.035323826086956514,188,0.06263391304347826,0.0006826665635970836,22112,O HIGGINS,0.005583640831758036,11998,Chaco,2840,022112
0.05695500719140416,146,0.164085284412984,0.0006501603094058323,22021,CTE. FERNANDEZ,0.00279689422353145,88080,Chaco,5023,022021
0.03480203905576033,198,0.11647166888871463,0.0012833392929777149,22133,QUITILIPI,0.004569939921335277,29735,Chaco,2494,022133
0.04370073123682204,90,0.24271829886501278,0.002653066512497193,22168,25 DE MAYO,0.009776399356136672,26214,Chaco,1179,022168
0.050778910497699704,113,0.1835598808030113,0.0008975078363315591,22091,MAIPU,0.008451966123442135,27313,Chaco,1280,022091
0.02264468799609232,140,0.06604601294419343,0.0008515971651596939,22070,INDEPENDENCIA,0.003526666551445986,12932,Chaco,1200,022070
0.031383908587583935,130,0.07542030863470373,0.001078671019535776,22049,GRAL. BELGRANO,0.00868025159221178,11788,Chaco,718,022049
0.03607724293785311,317,0.139248786440678,0.001183461347122474,22105,9 DE JULIO,0.005253091483647739,16014,Chaco,1277,022105
0.03349779427270042,322,0.13761983889334065,0.0012560622054559427,22028,CHACABUCO,0.002664745716585911,32614,Chaco,2096,022028
0.05898421907635183,148,0.15253423067997218,0.0007201009926979324,22036,12 DE OCTUBRE,0.0067342650411221635,20812,Chaco,1166,022036
0.036630096909855546,153,0.14422907295666482,0.0007217837896879907,22039,2 DE ABRIL,0.003002620565102041,7478,Chaco,589,022039
0.0292557251908397,173,0.06857179813401189,0.001403287317604301,22043,FRAY SANTA MARIA DE ORO,0.0031411491414641726,13776,Chaco,1637,022043
0.02222245398773006,257,0.16734732106339467,0.0010096064900196973,22007,ALTE. BROWN,0.0035043034925414333,29824,Chaco,1251,022007
0.029868494395637688,267,0.14557740836110272,0.0015299488634331357,22063,GRAL. GUEMES,0.006560672656231285,42696,Chaco,2050,022063
0.08979245246145129,1008,0.04684226289354883,0.0002541907488769245,26077,RAWSON,0.0007687720209936254,153302,Chubut,9158,026077
0.0705832052909346,614,0.04257788763444452,0.00046118076108599365,26007,BIEDMA,0.0019141516874201295,36908,Chubut,9472,026007
0.09931474103585658,184,0.08415059760956174,0.002359781987587499,26105,TELSEN,0.004579915662714349,1033,Chubut,322,026105
0.08395179801071155,91,0.23137689364957917,0.0013241927845413636,26049,GASTRE,0.010767682697311692,1674,Chubut,292,026049
0.09692351292432265,684,0.09347982975189453,0.0006584271592849458,26014,CUSHAMEN,0.001362706247121535,27512,Chubut,3797,026014
0.13918794183573768,898,0.045368124604862343,0.00029269489195912703,26035,FUTALEUFU,0.0021250565128867484,25650,Chubut,9587,026035
0.11586601981833194,182,0.159444921552436,0.0015943948296683105,26056,LANGUINEO,0.0024992086714066826,3158,Chubut,547,026056
0.08891880662983424,171,0.13124088397790057,0.000465261622050609,26098,TEHUELCHES,0.004311932846982693,5564,Chubut,594,026098
0.08190486486486487,70,0.1265391891891892,0.0013423624908692482,26070,PASO DE INDIOS,0.012636179693206722,1125,Chubut,549,026070
0.24774317817014446,105,0.13365200642054575,0.002718920771186899,26063,MARTIRES,0.010979261018888048,761,Chubut,137,026063
0.32605824,325,0.100392,0.0014353189759999999,26028,FLORENTINO AMEGHINO,0.003420598272,1550,Chubut,648,026028
0.16632248207779998,495,0.1314529556939711,0.0005532952299364168,26042,GAIMAN,0.0039273377330448144,6871,Chubut,1237,026042
0.10212691304347826,264,0.11718469565217392,0.0009378043241965974,26084,RIO SENGUER,0.00231184820415879,5611,Chubut,735,026084
0.09739613848202397,570,0.10504727030625831,0.0007821487461901664,26091,SARMIENTO,0.0014851317442502563,11680,Chubut,3026,026091
0.0902186112849471,321,0.051754950444615866,0.0006497565881360098,26021,ESCALANTE,0.0010987443516076087,167627,Chubut,22451,026021
0.023042111084034714,333,0.15640638086490338,0.0005740278107688267,30070,LA PAZ,0.002120113022189019,66657,Entre Rios,2298,030070
0.04483567825856119,609,0.05683419166445448,0.0007421922869224158,30021,DIAMANTE,0.0016793325598936008,50041,Entre Rios,4022,030021
0.030727531502759753,199,0.13460353386329713,0.0005925375046342034,30105,VICTORIA,0.002222015642378263,20851,Entre Rios,1934,030105
0.05069545033978879,274,0.05418481957693904,0.000407937430562833,30077,NOGOYA,0.002234787663083346,45946,Entre Rios,2281,030077
0.0237303448111066,363,0.0631369925207293,0.001196337262129785,30049,GUALEGUAY,0.0025798180959733107,30031,Entre Rios,2409,030049
0.034330196078431366,276,0.047156262975778546,0.0005355257019325812,30091,TALA,0.004004467681714113,27623,Entre Rios,1620,030091
0.034917803302225416,849,0.05530139041070012,0.0005831695403805967,30098,URUGUAY,0.001059431967423203,51452,Entre Rios,11200,030098
0.04973338811659705,634,0.05659795932342669,0.00029799529311486914,30056,GUALEGUAYCHU,0.0025134140636484236,129640,Entre Rios,6324,030056
0.08544287880319418,324,0.153818578793086,0.0015553480831779652,30063,ISLAS DEL IBICUY,0.0025406336019404394,13318,Entre Rios,1229,030063
0.05557899048275497,418,0.12061901328172635,0.0010087747915804154,30113,VILLAGUAY,0.0024326941238636494,28064,Entre Rios,2267,030113
0.0227760500129996,493,0.06968637405752914,0.0005152454606974513,30015,CONCORDIA,0.001989159748268342,87351,Entre Rios,8543,030015
0.02298403083156282,332,0.15602734818913977,0.001605260110697375,30035,FEDERAL,0.006356393232889305,29832,Entre Rios,2770,030035
0.07775473615741117,678,0.04352552240019513,0.00035910582096281875,30008,COLON,0.0015098449508456988,71964,Entre Rios,3143,030008
0.028010722175021242,94,0.202379847068819,0.0010200806970762902,30042,FELICIANO,0.00476081618157131,17448,Entre Rios,1322,030042
0.04498113316520032,262,0.11363262807308011,0.0010906224061358642,30028,FEDERACION,0.002279095046840927,69640,Entre Rios,6140,030028
0.0367962310528472,179,0.06756247439573944,0.001234630568549639,30088,SAN SALVADOR,0.002689837337178161,18349,Entre Rios,2321,030088
0.02310840015406701,172,0.14114772926222907,0.001456093841763603,34014,FORMOSA,0.005762883126758584,246133,Formosa,15203,034014
0.030979824863821278,255,0.08449562159553195,0.0017460603057733884,34021,LAISHI,0.00463769414444797,10885,Formosa,967,034021
0.053668086711835636,116,0.0962301227736469,0.000973126635056433,34049,PILCOMAYO,0.007443565138326399,87252,Formosa,3195,034049
0.02334849583779774,300,0.1484040880243963,0.0015425298480395877,34056,PIRANE,0.0033134026972062953,58161,Formosa,4443,034056
0.02244878249537005,220,0.10784628575348103,0.0011169000758753673,34042,PILAGAS,0.0051422290727358815,17308,Formosa,1398,034042
0.018358797229098306,122,0.15926005411317712,0.0014648214044748879,34035,PATIÑO,0.005703441539711644,70155,Formosa,4359,034035
0.05521573553054662,109,0.1043218649517685,0.0025532733416621647,34007,BERMEJO,0.008205876521208553,12042,Formosa,1465,034007
0.03205871559633028,203,0.18014852728150652,0.0015028089076322654,34028,MATACOS,0.009328506738919027,12520,Formosa,835,034028
0.025128593233273978,118,0.2967425591452557,0.003616927809858705,34063,RAMON LISTA,0.009463841186697963,9246,Formosa,579,034063
0.029663571530678695,375,0.07161498223711729,0.0005649287773289004,38021,DR.MANUEL BELGRANO,0.004382204611372233,132592,Jujuy,8097,038021
0.02545985272306212,159,0.1454412999921938,0.0007083180071309527,38042,PALPALA,0.005595503959752952,23232,Jujuy,4329,038042
0.12695628350208457,91,0.16165872543180465,0.0010353385246968739,38056,SAN ANTONIO,0.0047532298395092515,2620,Jujuy,993,038056
0.04736577687626776,131,0.1643304340770791,0.0006896345560607121,38014,EL CARMEN,0.002719685573197175,77734,Jujuy,6200,038014
0.03979312870533206,407,0.12373566365103253,0.0005609385992776666,38063,SAN PEDRO,0.0020417543475092907,31622,Jujuy,2488,038063
0.0663689379060281,297,0.15279709925970691,0.001376903976591718,38070,SANTA BARBARA,0.00312558847732887,17989,Jujuy,898,038070
0.023477751146310965,178,0.057292048770320965,0.0011823046153256998,38035,LEDESMA,0.004515870260041018,75309,Jujuy,5936,038035
0.060672364672364684,57,0.23409890109890108,0.0076864582002962156,38105,VALLE GRANDE,0.027179223797050418,2945,Jujuy,303,038105
0.06653465346534657,78,0.16995926449787838,0.002212924803290595,38098,TUMBAYA,0.012560061360753171,5389,Jujuy,260,038098
0.03411893450967085,126,0.2310648116728877,0.001721125012651401,38094,TILCARA,0.005770298068731276,6275,Jujuy,727,038094
0.025419400654372395,117,0.28252323765615706,0.0020048022296029282,38028,HUMAHUACA,0.007042255757608303,17150,Jujuy,1168,038028
0.019255693581780538,53,0.29290051214994006,0.0048928332101342235,38007,COCHINOCA,0.01833253564714692,5782,Jujuy,325,038007
0.0568695652173913,12,0.37486245059288537,0.0094681216703901,38049,RINCONADA,0.06619555973899505,1900,Jujuy,103,038049
0.017800341296928323,48,0.4479635949943117,0.010105311565569692,38077,SANTA CATALINA,0.03737649829898002,1566,Jujuy,287,038077
0.06795505617977529,65,0.1521704337601254,0.0032135108201398485,38112,YAVI,0.013433924932313953,19796,Jujuy,1338,038112
0.0269923047026817,12,0.37854084726000775,0.022870412482521644,38084,SUSQUES,0.08131702216007694,3281,Jujuy,75,038084
0.12064985790610436,263,0.05409105376833011,0.0004957818675176668,42007,ATREUCO,0.002121661733530149,12990,La Pampa,2373,042007
0.10215305979329295,313,0.050734474552498764,0.0005548890329497335,42021,CAPITAL,0.0013301613842988656,57844,La Pampa,11445,042021
0.2772501583280557,324,0.0789204559848005,0.0005715683321427814,42014,CALEU CALEU,0.0059379431029732005,1928,La Pampa,390,042014
0.2029743051914001,244,0.14622443628736237,0.001050834541176048,42028,CATRILO,0.002454847305857673,6731,La Pampa,874,042028
0.13774576271186442,165,0.22218449152542372,0.002927277039643781,42049,CHALILEO,0.010430692329790294,3308,La Pampa,351,042049
0.13903047091412746,544,0.046096398891966754,0.0007441242947968647,42056,CHAPALEUFU,0.001619743246834983,13188,La Pampa,1493,042056
0.14369138090824837,34,0.38944059314179796,0.005224415907015816,42063,CHICAL-CO,0.021256885816596394,1401,La Pampa,160,042063
0.05550290510006456,375,0.07834582795351841,0.00029227048002032597,42035,CONHELO,0.0015531513125567593,15614,La Pampa,3375,042035
0.3318545454545454,88,0.11324117647058823,0.0014243040264234035,42042,CURACO,0.006304877176928135,466,La Pampa,210,042042
0.07727953248921661,787,0.03239056630026437,0.0006476661970776548,42070,GUATRACHE,0.0023200094770931745,4391,La Pampa,2400,042070
0.0625019476744186,685,0.03756642441860465,0.0003298091662723092,42077,HUCAL,0.002804174553812871,8476,La Pampa,2328,042077
0.14270918506405017,186,0.08045925320250749,0.0015446807209059932,42098,LOVENTUE,0.005839698308390831,5863,La Pampa,787,042098
0.19101063829787235,44,0.1552255319148936,0.0024427413422363057,42084,LIHUEL CALEL,0.02025488909008601,223,La Pampa,115,042084
0.142691435768262,114,0.28862972292191436,0.0020441979836176866,42091,LIMAY MAHUIDA,0.008144116135499875,229,La Pampa,198,042091
0.052980823804356904,742,0.04794703488857357,0.00031687047384257755,42105,MARACO,0.0026739373375663294,62110,La Pampa,4773,042105
0.1303127677806341,327,0.15493630391316765,0.0006315721215165112,42112,PUELEN,0.003243629661121835,5540,La Pampa,1006,042112
0.15168717310087176,328,0.05719053549190536,0.0004492857517439991,42119,QUEMU QUEMU,0.001676806451767926,10537,La Pampa,2506,042119
0.05820349243306171,474,0.06159394644935971,0.0011657402724829613,42126,RANCUL,0.002452931746446921,12868,La Pampa,1345,042126
0.07192880685563612,678,0.10188529993408045,0.0006516033427084871,42133,REALICO,0.0014968763190574533,19722,La Pampa,3395,042133
0.23110646325459322,508,0.0591509186351706,0.0005059703440394535,42140,TOAY,0.003308197794173367,11960,La Pampa,2100,042140
0.07801732563305198,182,0.07425699689027099,0.0004699800212196524,42147,TRENEL,0.004324804208643337,5917,La Pampa,716,042147
0.0625068297331639,250,0.11771473951715375,0.0005282394448523417,42154,UTRACAN,0.001863576589642039,7933,La Pampa,3143,042154
0.042455732568435864,197,0.07698630147353762,0.0012815305874264253,46014,CAPITAL,0.003329246156080397,165692,La Rioja,18239,046014
0.06918389021479712,73,0.17473568019093083,0.004860015037508329,46126,SANAGASTA,0.022919008967443408,3180,La Rioja,731,046126
0.13897500000000002,39,0.18463212209302327,0.002945741363574905,46021,CASTRO BARROS,0.010230908176717145,2419,La Rioja,945,046021
0.04640017985611511,62,0.287616510791367,0.003794611378568009,46007,ARAUCO,0.01758121102039232,9003,La Rioja,964,046007
0.03464342629482072,76,0.357405577689243,0.005796165520520835,46119,SAN BLAS DE LOS SAUCES,0.012291013766977237,3841,La Rioja,559,046119
0.042592344246523424,132,0.169242514795487,0.0007664862525619327,46042,CHILECITO,0.007391080814001886,49812,La Rioja,5457,046042
0.043449168207024026,137,0.0956537276648182,0.0013417240301358733,46049,FAMATINA,0.01179727856912095,3713,La Rioja,505,046049
0.07642673706948278,45,0.3517401896075843,0.0029032710013548748,46028,CNEL. FELIPE VARELA,0.025260685285445738,11591,La Rioja,685,046028
0.06518273921200748,37,0.19217560975609754,0.0028432779868280715,46077,GRAL. LAMADRID,0.022374642062483546,1987,La Rioja,226,046077
0.10568900126422252,32,0.17036283185840712,0.00738394101786693,46098,VINCHINA,0.024385237312091402,1788,La Rioja,454,046098
0.04745931034482758,38,0.16532193103448278,0.0024080000000000004,46105,INDEPENDENCIA,0.008944,2560,La Rioja,474,046105
0.06905038495971351,170,0.10988605192479856,0.0032576410615946768,46035,CHAMICAL,0.010755837873059714,14895,La Rioja,1599,046035
0.03974424552429669,34,0.4023955669224211,0.0034321094238874243,46056,ANGEL VICENTE PEÑALOZA,0.022504221656786064,1484,La Rioja,223,046056
0.07956637168141593,131,0.25192185673735185,0.0036898890256894133,46063,GRAL. BELGRANO,0.015982549713156144,7428,La Rioja,585,046063
0.03608433553818401,72,0.17951172579675284,0.0037059449610550308,46070,JUAN FACUNDO QUIROGA,0.015239210448193485,4016,La Rioja,435,046070
0.029306635388739948,49,0.24604504021447712,0.003976794624952382,46084,GRAL.ORTIZ DE OCAMPO,0.006312372420559336,8540,La Rioja,763,046084
0.030657238229093466,58,0.14757786366830639,0.003924490322407601,46112,ROSARIO VERA PEÑALOZA,0.015173286834995204,9013,La Rioja,695,046112
0.05386259541984733,101,0.12797475651487236,0.004271501325385845,46091,GRAL. SAN MARTIN,0.009206102380331586,2500,La Rioja,230,046091
0.15322430970112005,1102,0.06893592648791104,0.00041779783610562383,50007,CAPITAL,0.0007389704272064562,134854,Mendoza,28757,050007
0.08874962771714326,461,0.04550839103391621,0.000542876926346984,50021,GODOY CRUZ,0.0026072652382220095,231908,Mendoza,18970,050021
0.03982509328135945,733,0.05598575642485787,0.00031217433359068787,50028,GUAYMALLEN,0.0021979235331250845,166033,Mendoza,19989,050028
0.0898476682329076,329,0.08476040653267373,0.00033777785757373874,50049,LAS HERAS,0.003023747577390052,198790,Mendoza,25228,050049
0.06806875250555779,125,0.19857274317577173,0.0009873752703585745,50056,LAVALLE,0.007092655209863213,16944,Mendoza,3423,050056
0.07292969756906782,741,0.039966343393096404,0.0007427336678178414,50070,MAIPU,0.0013776272657969532,147452,Mendoza,17719,050070
0.10567493747324305,774,0.08772078479529528,0.0004851189803819436,50063,LUJAN,0.0009408514088241665,110908,Mendoza,17857,050063
0.049853095659273365,537,0.10940236766907063,0.0004298418852491328,50126,TUPUNGATO,0.003660588958250679,12567,Mendoza,4180,050126
0.05865719015057249,475,0.04909642347515382,0.00037847923464943284,50098,SAN MARTIN,0.0032221559676746973,110760,Mendoza,9952,050098
0.03594607895988584,265,0.10176492785793562,0.0004572379900885031,50035,JUNIN,0.003413929652660177,24865,Mendoza,5003,050035
0.02648187478882077,486,0.047395206834966445,0.0005100503783965207,50084,RIVADAVIA,0.0036926200444480023,55418,Mendoza,3129,050084
0.08639341244316287,263,0.10218373627592327,0.0005788618623954168,50119,TUNUYAN,0.002202932100369259,47177,Mendoza,6267,050119
0.07215336948102247,391,0.11665747482571655,0.0005168587501999335,50091,SAN CARLOS,0.005010372675239436,16104,Mendoza,4120,050091
0.037058479914914504,298,0.14329549210504786,0.0012799920059827416,50112,SANTA ROSA,0.00279408284491808,7432,Mendoza,1099,050112
0.043430280118988605,165,0.18832399603371347,0.0012904997884245685,50042,LA PAZ,0.009431472002111942,5567,Mendoza,563,050042
0.027455823517871285,404,0.08624171977067786,0.0010055109265208926,50105,SAN RAFAEL,0.001811429192064327,191434,Mendoza,7484,050105
0.03697135976287515,181,0.15784756854390514,0.001695187619704566,50077,MALARGUE,0.005268496774909154,27433,Mendoza,3635,050077
0.032590267727930534,254,0.06422691751085383,0.0004539765137530364,50014,GRAL. ALVEAR,0.004678480183399347,25785,Mendoza,5226,050014
0.031185676690665517,428,0.1489270373080328,0.0005972617232363539,54028,CAPITAL,0.004057818808004172,344640,Misiones,27535,054028
0.03045980558455115,201,0.12137672886221293,0.00042457013699276873,54007,APOSTOLES,0.003750295910044345,45690,Misiones,5284,054007
0.04457958354494668,199,0.07692361097003554,0.000832122510388936,54021,CANDELARIA,0.005427999144690906,23596,Misiones,3496,054021
0.03518577030175597,482,0.06159304995169631,0.0009604681232312119,54070,L.N.ALEM,0.003552789393675322,48202,Misiones,2675,054070
0.08723795662931161,137,0.0802245670208121,0.001958469913594268,54035,C.DE LA SIERRA,0.007035602100806046,4391,Misiones,1294,054035
0.04447624239181326,134,0.18709200053508127,0.001943026465322135,54105,SAN JAVIER,0.003819065933085916,22077,Misiones,2671,054105
0.0320390631125049,174,0.0907642591140729,0.0006542222051062863,54098,SAN IGNACIO,0.005709575608200317,25347,Misiones,5567,054098
0.06481382992645326,219,0.05965205328866438,0.0003845181267231163,54091,OBERA,0.003468844377246838,108936,Misiones,5238,054091
0.06639189675497924,370,0.14435041571011975,0.0010700339774157755,54077,L.G.SAN MARTIN,0.0019119251172580302,26380,Misiones,4518,054077
0.060040961644338406,523,0.05124714888708281,0.0005133897966633729,54014,CAINGUAS,0.002174040396137615,22214,Misiones,5759,054014
0.04646249407801231,254,0.12243761646575775,0.0003599952385519053,54119,25 DE MAYO,0.0014786550154123601,27584,Misiones,2465,054119
0.028486689906512437,145,0.09810869909681508,0.0009095608213856529,54084,MONTECARLO,0.003385328367687228,17651,Misiones,1589,054084
0.06697996796705183,254,0.06407419059604166,0.000680088556545081,54056,GUARANI,0.002161797284136116,57166,Misiones,8087,054056
0.06397685084079494,297,0.07302385892116182,0.0013669076371624197,54042,ELDORADO,0.0024969403524924116,67564,Misiones,4214,054042
0.09498229072227259,362,0.14577943789664555,0.0007673029214809357,54112,SAN PEDRO,0.00278940805029937,20192,Misiones,3519,054112
0.07325600055576782,174,0.1440581472090034,0.0013715144401295078,54063,IGUAZU,0.002962388257077915,45515,Misiones,5309,054063
0.051710705303057145,245,0.06418446278649616,0.0005314610559555994,54049,GRAL.MANUEL BELGRANO,0.0021770693858422147,20432,Misiones,2899,054049
0.03833959900622678,816,0.09056544198866151,0.00026709796179207393,58035,CONFLUENCIA,0.0021531001040330996,186829,Neuquén,25291,058035
0.0490079764050467,240,0.08184735376044569,0.0004420335112922629,58112,ZAPALA,0.0016321237340022013,42575,Neuquén,2663,058112
0.17152629441624367,358,0.06728413705583756,0.0012691167448272307,58014,AÑELO,0.0023836755327372515,5130,Neuquén,2420,058014
0.07922441507922888,368,0.1277457353698301,0.0005764739180356222,58091,PEHUENCHES,0.002234908458196726,23267,Neuquén,2570,058091
0.04629338670669668,283,0.07037653239929949,0.001099935576317381,58042,CHOS MALAL,0.007068129468379743,6763,Neuquén,1069,058042
0.0588431718061674,134,0.23714929025942247,0.003034749500201532,58077,MINAS,0.005609191377604273,3722,Neuquén,953,058077
0.13283818762278976,155,0.23956444007858546,0.0015979297980168363,58084,ÑORQUIN,0.00653375739633551,4882,Neuquén,464,058084
0.08738331428571428,121,0.2690496,0.0016219790476190475,58063,LONCOPUE,0.012661900952380952,7796,Neuquén,524,058063
0.07096634101382487,274,0.08652851612903226,0.00150197651256132,58105,PICUNCHES,0.0068249062328781685,3209,Neuquén,1304,058105
0.08874996066089694,125,0.15595902439024392,0.001917127001233719,58007,ALUMINE,0.003970119406403577,3508,Neuquén,824,058007
0.06360818713450292,114,0.13492137751786876,0.0037435153836508105,58021,CATAN LIL,0.015781486421273017,2048,Neuquén,403,058021
0.0979422708618331,131,0.1696235294117647,0.0017859836327875722,58098,PICUN LEUFU,0.0031407333993311638,2292,Neuquén,517,058098
0.10155093218049176,248,0.07703863820589031,0.001066796978492489,58028,COLLON CURA,0.004318345648199976,4559,Neuquén,1302,058028
0.0980549558390579,435,0.10986182531894013,0.0010205673291851297,58049,HUILICHES,0.002026996929134794,16461,Neuquén,2079,058049
0.13720537463373797,921,0.04497965676015069,0.0003230322745119822,58056,LACAR,0.0013098025963494961,15944,Neuquén,10011,058056
0.31510987420683506,837,0.08036869642658355,0.00030047107422930507,58070,LOS LAGOS,0.0018944049485335945,4959,Neuquén,5294,058070
0.13749232684793392,1036,0.08496365881805115,0.00020899377946580972,62007,ADOLFO ALSINA,0.0009186539756738889,39416,Rio Negro,13465,062007
0.1761684180138568,586,0.0864237105465743,0.00037553025333041763,62028,CONESA,0.0014264212389349066,7584,Rio Negro,1901,062028
0.07246000674706922,908,0.032751286160074215,0.0002555833054250424,62077,SAN ANTONIO,0.0012998236675902154,15827,Rio Negro,7602,062077
0.06886547770700638,212,0.067087949044586,0.0006455655645259441,62084,VALCHETA,0.002148824211935575,5638,Rio Negro,1068,062084
0.07084740638955685,296,0.07022068017863277,0.0006421559983861072,62049,9 DE JULIO,0.005850662048890945,4131,Rio Negro,508,062049
0.047393595059550056,560,0.09680485222761356,0.000765089009394101,62091,25 DE MAYO,0.0034732118703579423,7117,Rio Negro,1076,062091
0.09983927217589082,178,0.127841546626232,0.0028681042970844857,62056,ÑORQUINCO,0.011934909220289456,934,Rio Negro,289,062056
0.13408220120378334,699,0.039901908856405835,0.0004233201795989706,62070,PILCANIYEU,0.003071104282295396,4364,Rio Negro,2805,062070
0.19796800080349525,1375,0.06126259227640236,0.00017484926461695783,62021,BARILOCHE,0.0013901501295109195,58335,Rio Negro,27742,062021
0.1473889648015221,648,0.06021413128080948,0.00038974669590171934,62063,PICHI MAHUIDA,0.0012346013348439556,16914,Rio Negro,3533,062063
0.060586425699613866,446,0.05107256876716691,0.0006465334903782068,62014,AVELLANEDA,0.0014654759115239348,34265,Rio Negro,5599,062014
0.03362518660897447,452,0.09843987570894173,0.00030930958126280787,62042,GENERAL ROCA,0.002603579779673026,290857,Rio Negro,33856,062042
0.19356468442174385,405,0.09089470995986866,0.0009398110442307222,62035,EL CUY,0.004282442848679523,1797,Rio Negro,529,062035
0.06154608509485794,503,0.055164427821556165,0.00091265812462989,66028,CAPITAL,0.0020279040682675245,535122,Salta,23914,066028
0.21345385287873112,334,0.09244351192706382,0.0007038701687727997,66077,LA CALDERA,0.005263814419657684,10005,Salta,3100,066077
0.06299294469532579,377,0.12587515101753563,0.0005726188616341429,66049,GÜEMES,0.00229802571022009,49809,Salta,4713,066049
0.05346039619601277,358,0.06532251745600455,0.0005050783186335059,66112,METAN,0.004787721562046775,18250,Salta,2227,066112
0.0323848779207141,293,0.08591231294302967,0.0009659357682807947,66007,ANTA,0.007103441775632034,55717,Salta,2186,066007
0.019025221238938052,79,0.2798989996152366,0.0032301917149835354,66133,RIVADAVIA,0.005907009172531509,12955,Salta,820,066133
0.026197434861644112,189,0.13768377903453846,0.0005061144933537927,66126,ORAN,0.004282883768709561,62858,Salta,10974,066126
0.025440739489823123,414,0.05618996000355524,0.0006412535859994976,66056,SAN MARTIN,0.004860027178101456,76957,Salta,5844,066056
0.028509041468388858,71,0.3514958078404713,0.002974462900822093,66070,IRUYA,0.014123901258097163,3406,Salta,253,066070
0.04715795454545455,56,0.27338801652892564,0.0020168915780839126,66161,SANTA VICTORIA,0.009915562114737724,10192,Salta,694,066161
0.10603097678142515,274,0.15295700560448358,0.0014760353490158012,66035,CERRILLOS,0.005862873149440286,31835,Salta,3034,066035
0.03804533487446221,96,0.11034648429974958,0.0013914459368553542,66042,CHICOANA,0.008827137732752562,23811,Salta,1363,066042
0.08398643629904731,80,0.11884708541902146,0.0014117819640260465,66098,LA VIÑA,0.0108358199275373,4118,Salta,1226,066098
0.11458904109589041,58,0.2689770284510011,0.003492511685715058,66063,GUACHIPAS,0.009274549007952592,2127,Salta,367,066063
0.03283310922902296,308,0.07944093250676679,0.0006804662100049714,66140,ROS.DE LA FRONTERA,0.0024587428457718947,16829,Salta,1858,066140
0.06545707800247626,156,0.09272761040033016,0.0015023504904419721,66084,LA CANDELARIA,0.0049964256253141525,6972,Salta,553,066084
